timestamp,particle_count,mean_size_mm,std_size_mm,min_size_mm,max_size_mm,concentration_per_ml,sample_volume_ml,detection_fps,system_mode,threshold_value,min_particle_area,max_particle_area,session_id
2025-09-29T17:54:18.889370,29,0.1671,0.0685,0.0833,0.4323,580.0,0.05,6.52,detect,60,50,5000,20250929_175309
2025-09-29T17:54:19.056190,23,0.1799,0.0683,0.081,0.4334,460.0,0.05,6.52,detect,60,50,5000,20250929_175309
2025-09-29T17:54:19.619570,20,0.1839,0.0687,0.0818,0.4345,400.0,0.05,6.52,detect,60,50,5000,20250929_175309
2025-09-29T17:54:19.786598,24,0.1805,0.072,0.0798,0.4341,480.0,0.05,6.52,detect,60,50,5000,20250929_175309
2025-09-29T17:54:19.973361,25,0.1701,0.0704,0.0798,0.4351,500.0,0.05,6.52,detect,60,50,5000,20250929_175309
2025-09-29T17:54:20.149616,24,0.1842,0.0693,0.0818,0.4361,480.0,0.05,6.52,detect,60,50,5000,20250929_175309
2025-09-29T17:54:20.561289,20,0.1831,0.07,0.0833,0.4359,400.0,0.05,6.52,detect,60,50,5000,20250929_175309
2025-09-29T17:54:20.643350,23,0.1724,0.0732,0.0806,0.4372,460.0,0.05,6.52,detect,60,50,5000,20250929_175309
2025-09-29T17:54:21.338423,20,0.1862,0.0702,0.0798,0.4413,400.0,0.05,6.52,detect,60,50,5000,20250929_175309
2025-09-29T17:54:21.590302,23,0.1772,0.0707,0.0806,0.4422,460.0,0.05,5.26,detect,60,50,5000,20250929_175309
2025-09-29T17:54:22.657809,19,0.189,0.0698,0.0829,0.4432,380.0,0.05,5.26,detect,60,50,5000,20250929_175309
2025-09-29T17:54:22.832494,22,0.1814,0.0691,0.0833,0.4451,440.0,0.05,5.26,detect,60,50,5000,20250929_175309
2025-09-29T17:54:23.171351,25,0.1704,0.0717,0.0837,0.4435,500.0,0.05,5.26,detect,60,50,5000,20250929_175309
2025-09-29T17:54:23.363329,22,0.1776,0.0726,0.0806,0.4457,440.0,0.05,5.26,detect,60,50,5000,20250929_175309
2025-09-29T17:54:24.267047,25,0.175,0.0723,0.0802,0.4563,500.0,0.05,5.26,detect,60,50,5000,20250929_175309
2025-09-29T17:54:24.311765,21,0.1838,0.0711,0.087,0.4535,420.0,0.05,5.26,detect,60,50,5000,20250929_175309
2025-09-29T17:54:25.170464,26,0.1675,0.0743,0.0806,0.4563,520.0,0.05,5.26,detect,60,50,5000,20250929_175309
2025-09-29T17:54:26.454926,22,0.1764,0.074,0.0806,0.4639,440.0,0.05,5.26,detect,60,50,5000,20250929_175309
2025-09-29T17:54:26.598220,25,0.167,0.0743,0.0829,0.4628,500.0,0.05,5.26,detect,60,50,5000,20250929_175309
2025-09-29T17:54:27.981888,22,0.1742,0.077,0.0833,0.4676,440.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:28.121394,25,0.1695,0.0739,0.0806,0.4689,500.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:28.541373,22,0.1838,0.0713,0.0837,0.4707,440.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:28.779405,24,0.1731,0.0749,0.0806,0.4722,480.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:29.923775,25,0.1921,0.0805,0.0874,0.4856,500.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:30.553568,21,0.1866,0.0532,0.0863,0.3107,420.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:30.753605,26,0.1889,0.0804,0.0833,0.4862,520.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:31.257139,22,0.1764,0.0574,0.0818,0.3078,440.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:31.325086,21,0.1868,0.0564,0.0844,0.296,420.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:31.391022,16,0.1756,0.0633,0.0881,0.3041,320.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:31.458186,22,0.1842,0.0571,0.0927,0.2991,440.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:31.571991,19,0.1945,0.0533,0.0888,0.3143,380.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:31.843155,24,0.194,0.0896,0.0802,0.5204,480.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:32.074361,21,0.1918,0.0525,0.0863,0.3054,420.0,0.05,5.16,detect,60,50,5000,20250929_175309
2025-09-29T17:54:32.397089,27,0.1961,0.0862,0.0863,0.5126,540.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:32.538335,21,0.1944,0.0588,0.0906,0.3067,420.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:32.702258,20,0.2155,0.093,0.0802,0.5197,400.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:32.854402,19,0.2027,0.0758,0.0798,0.3559,380.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:33.533180,14,0.2066,0.0908,0.0841,0.3691,280.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:33.596568,21,0.2197,0.0805,0.1016,0.4982,420.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:33.710230,21,0.2091,0.0879,0.0798,0.492,420.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:34.122530,24,0.2262,0.1009,0.0961,0.525,480.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:34.176901,18,0.2031,0.1019,0.0814,0.4992,360.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:34.232458,26,0.2071,0.0872,0.091,0.4999,520.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:34.712502,23,0.2052,0.0849,0.0892,0.508,460.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:35.632908,25,0.1894,0.084,0.0848,0.5003,500.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:37.485844,21,0.2017,0.0859,0.0837,0.5058,420.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:54:38.652377,25,0.1865,0.0866,0.0837,0.5057,500.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:38.704722,22,0.1956,0.0878,0.0837,0.5067,440.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:38.769668,23,0.1896,0.089,0.0852,0.5051,460.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:39.441550,21,0.2014,0.0863,0.0852,0.5072,420.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:39.755330,25,0.1874,0.0871,0.0833,0.5073,500.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:39.799764,22,0.1936,0.0895,0.0798,0.5075,440.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:41.420149,25,0.1974,0.1074,0.0852,0.5102,500.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:42.138683,21,0.1937,0.0553,0.0863,0.3268,420.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:42.414982,27,0.1913,0.0861,0.0798,0.5113,540.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:43.082151,23,0.2019,0.0858,0.0885,0.5093,460.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:43.233609,25,0.1846,0.0907,0.0806,0.5063,500.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:43.362510,18,0.1823,0.0611,0.0856,0.3108,360.0,0.05,5.06,detect,60,50,5000,20250929_175309
2025-09-29T17:54:43.464536,11,0.2154,0.1168,0.0806,0.4704,220.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:43.619841,9,0.229,0.1235,0.0896,0.4805,180.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:43.740209,12,0.1954,0.1203,0.0814,0.4726,240.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:43.872426,8,0.2133,0.14,0.081,0.4708,160.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:44.019128,10,0.1947,0.1318,0.0856,0.471,200.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:44.260227,19,0.2058,0.1043,0.0821,0.4964,380.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:44.405909,20,0.217,0.1375,0.0798,0.6092,400.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:44.783727,13,0.2012,0.1254,0.0903,0.5198,260.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:44.831791,22,0.2025,0.0977,0.0903,0.5135,440.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:44.939828,10,0.174,0.0955,0.0825,0.3472,200.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:45.070189,7,0.1769,0.0769,0.0825,0.3473,140.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:45.172317,8,0.1601,0.0812,0.0825,0.3503,160.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:45.466969,26,0.1979,0.1007,0.0802,0.4891,520.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:45.717026,30,0.191,0.0924,0.0798,0.4805,600.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:45.772329,61,0.1663,0.0821,0.0806,0.4948,1220.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:45.897165,55,0.1605,0.0887,0.0798,0.4894,1100.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:46.208462,24,0.1702,0.1089,0.0798,0.4774,480.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:46.497354,32,0.16,0.0994,0.0837,0.4816,640.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:46.642113,29,0.1633,0.1028,0.0806,0.4815,580.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:46.783033,22,0.1921,0.1127,0.0848,0.5061,440.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:46.914550,17,0.1799,0.107,0.0825,0.4964,340.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:47.079074,26,0.1917,0.1032,0.0802,0.4843,520.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:47.264896,28,0.1755,0.094,0.0833,0.4904,560.0,0.05,5.76,detect,60,50,5000,20250929_175309
2025-09-29T17:54:47.738461,30,0.1927,0.1404,0.0825,0.744,600.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:48.128657,19,0.1702,0.1049,0.0818,0.4972,380.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:48.170573,28,0.1763,0.0904,0.0867,0.49,560.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:48.214579,31,0.2099,0.1403,0.0802,0.7428,620.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:48.336990,21,0.152,0.0642,0.0802,0.2999,420.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:48.507747,46,0.1655,0.0892,0.0798,0.5071,920.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:48.679849,39,0.165,0.0925,0.0806,0.5051,780.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:48.831727,46,0.1677,0.1079,0.0798,0.5813,920.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:48.968786,20,0.1573,0.0627,0.0833,0.2903,400.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:49.095233,13,0.1532,0.0674,0.0829,0.2896,260.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:49.226530,21,0.158,0.0558,0.0802,0.2903,420.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:49.486030,22,0.1804,0.097,0.0892,0.5132,440.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:49.636916,30,0.1706,0.1018,0.0818,0.5312,600.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:49.792911,26,0.1637,0.1019,0.0802,0.5302,520.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:50.187025,38,0.152,0.0859,0.0802,0.505,760.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:50.256983,41,0.1609,0.089,0.0798,0.5084,820.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:50.408112,45,0.1583,0.0854,0.081,0.5122,900.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:50.567856,48,0.1705,0.0821,0.0802,0.5137,960.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:51.059748,54,0.1592,0.0818,0.0798,0.5224,1080.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:51.388244,58,0.1787,0.1001,0.0798,0.5299,1160.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:51.568529,62,0.1625,0.0852,0.0806,0.5248,1240.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:51.751708,55,0.1534,0.0854,0.0802,0.5238,1100.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:52.152630,52,0.1734,0.0868,0.0814,0.5263,1040.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:52.193505,56,0.1778,0.088,0.0802,0.5265,1120.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:52.247227,51,0.1553,0.0848,0.0821,0.5297,1020.0,0.05,7.07,detect,60,50,5000,20250929_175309
2025-09-29T17:54:52.437322,52,0.175,0.0917,0.0802,0.5279,1040.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:52.719262,37,0.1775,0.1015,0.0798,0.5352,740.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:52.867472,41,0.1708,0.0953,0.0798,0.5354,820.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:53.584104,36,0.1927,0.1115,0.0802,0.542,720.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:53.627838,35,0.1822,0.1115,0.0798,0.5407,700.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:53.767722,46,0.1636,0.1045,0.0802,0.5453,920.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:53.914793,41,0.1725,0.1094,0.0806,0.5455,820.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:54.084499,33,0.1973,0.1244,0.0821,0.5446,660.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:54.439451,30,0.1914,0.1158,0.081,0.5469,600.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:54.622223,36,0.1691,0.1102,0.0798,0.5498,720.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:54.762960,31,0.1638,0.1089,0.0814,0.5477,620.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:55.109394,42,0.1569,0.0958,0.0802,0.5461,840.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:55.281509,38,0.1632,0.1042,0.0802,0.5455,760.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:55.436594,31,0.1785,0.1129,0.0802,0.5476,620.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:56.130634,39,0.1655,0.105,0.081,0.5497,780.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:56.169766,35,0.1783,0.1081,0.0798,0.5492,700.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:56.217957,13,0.256,0.1333,0.0944,0.5627,260.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:56.284956,21,0.1724,0.1273,0.081,0.5477,420.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:56.482290,29,0.1825,0.1167,0.0814,0.5469,580.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:56.741817,24,0.1778,0.12,0.0818,0.5562,480.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:56.781071,27,0.1884,0.1166,0.0806,0.5519,540.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:57.231191,21,0.1995,0.1213,0.091,0.5582,420.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:57.509152,23,0.1891,0.1254,0.0881,0.5569,460.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:57.809996,26,0.1816,0.1245,0.0814,0.5541,520.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:57.854530,33,0.1543,0.1057,0.0829,0.5509,660.0,0.05,6.47,detect,60,50,5000,20250929_175309
2025-09-29T17:54:58.036789,26,0.158,0.117,0.0859,0.542,520.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:54:58.177334,30,0.1598,0.106,0.0806,0.543,600.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:54:58.338942,26,0.1676,0.1162,0.0814,0.5435,520.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:54:58.959757,29,0.1401,0.0798,0.0802,0.3815,580.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:54:59.008114,25,0.1695,0.119,0.0802,0.5399,500.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:54:59.136114,26,0.1538,0.1118,0.0806,0.5419,520.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:54:59.306543,27,0.1322,0.0689,0.0806,0.3904,540.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:54:59.461450,29,0.1623,0.1169,0.0814,0.5571,580.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:00.606656,31,0.183,0.1452,0.0798,0.6454,620.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:00.652543,34,0.156,0.1168,0.0814,0.5399,680.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:01.107879,31,0.1675,0.1213,0.0798,0.5414,620.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:01.153848,34,0.1623,0.1098,0.081,0.5442,680.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:01.194941,38,0.1539,0.1066,0.0848,0.544,760.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:01.540515,41,0.1549,0.104,0.0802,0.5487,820.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:01.587862,30,0.1624,0.1102,0.0825,0.5519,600.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:01.694834,27,0.1813,0.1185,0.0825,0.5508,540.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:01.967441,32,0.1554,0.1042,0.0814,0.5559,640.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:02.202601,25,0.1691,0.1149,0.0833,0.5677,500.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:02.258976,15,0.2059,0.1467,0.0844,0.5787,300.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:02.378134,12,0.2228,0.1524,0.081,0.5717,240.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:02.746848,24,0.1785,0.1243,0.0829,0.5498,480.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:02.789202,30,0.1777,0.1238,0.0802,0.5615,600.0,0.05,5.35,detect,60,50,5000,20250929_175309
2025-09-29T17:55:02.852871,31,0.1667,0.1105,0.0859,0.567,620.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:03.010233,28,0.1649,0.1192,0.0798,0.5635,560.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:03.197107,32,0.1523,0.0995,0.0821,0.5117,640.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:03.461223,35,0.1713,0.1125,0.0852,0.5578,700.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:03.763644,47,0.1596,0.1028,0.0798,0.5568,940.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:03.959668,44,0.1716,0.123,0.0802,0.5594,880.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:04.531883,40,0.1671,0.1117,0.081,0.5598,800.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:04.589680,30,0.179,0.1457,0.0798,0.6264,600.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:04.663102,41,0.1433,0.1079,0.0798,0.5637,820.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:04.721456,36,0.1344,0.0832,0.0802,0.5522,720.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:04.871376,33,0.1551,0.113,0.0818,0.5632,660.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:05.005118,30,0.1661,0.1186,0.0806,0.5636,600.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:05.157477,41,0.1437,0.0778,0.0798,0.5282,820.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:05.792591,37,0.1504,0.1053,0.0798,0.5632,740.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:05.843040,40,0.159,0.1127,0.0806,0.5674,800.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:05.884073,37,0.1544,0.0944,0.0802,0.5371,740.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:06.374613,41,0.1388,0.1016,0.0798,0.5651,820.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:06.707570,39,0.1506,0.0903,0.0798,0.5169,780.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:07.142048,35,0.1571,0.1014,0.0802,0.5103,700.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:07.192650,46,0.1456,0.1038,0.0802,0.5692,920.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:07.363710,41,0.1388,0.087,0.0798,0.5144,820.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:07.529546,43,0.1535,0.1016,0.0802,0.5694,860.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:07.786507,39,0.1403,0.0878,0.081,0.5128,780.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:07.976887,37,0.1605,0.1066,0.0802,0.5674,740.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:08.302026,26,0.1491,0.1067,0.0798,0.536,520.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:08.606057,30,0.153,0.1022,0.0825,0.5574,600.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:08.755387,33,0.1547,0.1246,0.0802,0.5721,660.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:08.927550,35,0.143,0.0818,0.0798,0.4157,700.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:08.927550,35,0.143,0.0818,0.0798,0.4157,700.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:09.289171,36,0.1288,0.082,0.0798,0.5382,720.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:09.744559,34,0.1431,0.0912,0.0825,0.5505,680.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:09.785732,36,0.1582,0.1165,0.0798,0.5586,720.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:09.838538,37,0.1434,0.1037,0.0825,0.5503,740.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:09.911211,32,0.1459,0.11,0.0798,0.5526,640.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:10.051775,6,0.1429,0.0462,0.0867,0.2184,120.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:10.317473,18,0.1468,0.1188,0.0798,0.5918,360.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:10.405387,12,0.1645,0.1329,0.0806,0.5911,240.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:10.563200,10,0.1229,0.0235,0.092,0.1715,200.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:10.730264,12,0.163,0.1234,0.0903,0.5573,240.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:10.904784,9,0.1619,0.1365,0.0863,0.5407,180.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:11.065505,8,0.1298,0.0284,0.0885,0.1741,160.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:11.195126,9,0.1823,0.1697,0.0806,0.6556,180.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:11.336071,14,0.1132,0.0363,0.0806,0.2139,280.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:11.497617,16,0.1495,0.0888,0.0814,0.3736,320.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:11.648194,18,0.1358,0.0655,0.0818,0.3721,360.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:12.155622,19,0.1594,0.1368,0.0798,0.6481,380.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:12.655620,11,0.1215,0.0284,0.093,0.1842,220.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:12.705283,16,0.1642,0.1364,0.0825,0.5755,320.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:12.748777,13,0.1652,0.1299,0.0806,0.5713,260.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:12.792928,8,0.1312,0.0667,0.081,0.2894,160.0,0.05,5.92,detect,60,50,5000,20250929_175309
2025-09-29T17:55:12.861824,7,0.1474,0.0678,0.0821,0.2968,140.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:13.031857,16,0.1412,0.0917,0.0856,0.4394,320.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:13.201599,12,0.1612,0.1145,0.081,0.4837,240.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:13.331408,9,0.1489,0.064,0.0833,0.3057,180.0,0.05,6.08,detect,60,50,5000,20250929_175309
2025-09-29T17:55:13.495329,25,0.1683,0.1323,0.081,0.6445,500.0,0.05,6.08,detect,60,50,5000,20250929_175309
